Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
61550,The Logic of Scientific Discovery,Karl Popper,"Popper, Karl",,"=""0415278449""","=""9780415278447""",0,Routledge,Paperback,544,2002,1934,,2013/11/05,to-read,to-read (#46),to-read,,,,0,0
469314,Sphereland: A Fantasy About Curved Spaces and an Expanding Universe,Dionijs Burger Jr.,"Jr., Dionijs Burger","Cornelia J. Rheinboldt, Isaac Asimov","=""0064635740""","=""9780064635745""",0,Harper and Row Publishers,Paperback,208,1983,1965,,2013/11/05,to-read,to-read (#45),to-read,,,,0,0
29966,The Shape of Things to Come,H.G. Wells,"Wells, H.G.",John Clute,"=""0141441046""","=""9780141441047""",0,Penguin Classics,Paperback,576,2005,1933,,2013/11/05,to-read,to-read (#44),to-read,,,,0,0
22592,The Collected Stories of Philip K. Dick 1: The Short Happy Life of the Brown Oxford,Philip K. Dick,"Dick, Philip K.","Steven Owen Godersky, Roger Zelazny","=""0806511532""","=""9780806511535""",0,Citadel,Paperback,432,1990,1987,,2013/11/05,to-read,to-read (#43),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen  King,"King, Stephen",,"=""0450040186""","=""9780450040184""",5.0,New English Library,Mass Market Paperback,497,1980,1977,,2013/11/05,,,read,,,,1,0
100365,"The Mote in God's Eye (Moties, #1)",Larry Niven,"Niven, Larry",Jerry Pournelle,"=""156865054X""","=""9781568650548""",0,Spectrum Literary Agency,ebook,596,2011,1974,,2013/11/05,to-read,to-read (#42),to-read,,,,0,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",5.0,Roc,Paperback,297,2000,1968,,2013/11/05,,,read,,,,1,0
659469,The Hobbit,Chuck Dixon,"Dixon, Chuck","David Wenzel, Sean Deming, J.R.R. Tolkien","=""0345368584""","=""9780345368584""",5.0,Ballantine Books,Paperback,138,1990,2001,,2013/11/05,,,read,,,,1,0
6393082,"Ender's Game, Volume 1: Battle School (Ender's Saga)",Christopher Yost,"Yost, Christopher","Orson Scott Card, Pasqual Ferry","=""0785135804""","=""9780785135807""",5.0,Marvel Enterprises,Hardcover,120,2009,2009,,2013/11/05,,,read,,,,1,0
10127019,The Lean Startup,Eric Ries,"Ries, Eric",,"=""0307887898""","=""9780307887894""",4.0,Best Business,Hardcover,299,2011,2011,,2013/04/19,,,read,,,,1,0
16283666,People Analytics: How Social Sensing Technology Will Transform Business and What It Tells Us About the Future of Work,Benjamin Waber,"Waber, Benjamin",,"=""0133158314""","=""9780133158311""",5.0,Ft Pr,Hardcover,219,2013,2013,,2013/11/05,,,read,,,,1,0
13078769,Running Lean: Iterate from Plan A to a Plan That Works (Lean Series),Ash Maurya,"Maurya, Ash",,"=""1449305172""","=""9781449305178""",4.0,O'Reilly Media,Hardcover,235,2012,2012,2013/11/05,2013/04/21,,,read,,,,1,0
973706,Our Final Century? : Will the Human Race Survive the Twenty-First Century?,Martin J. Rees,"Rees, Martin J.",,"=""0434008095""","=""9780434008094""",5.0,Heinemann,Hardcover,,2003,2003,,2013/04/21,,,read,,,,1,0
17743,Beautiful Evidence,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392177""","=""9780961392178""",0,Graphics Press LLC,Hardcover,213,2006,2006,,2013/05/27,to-read,to-read (#41),to-read,,,,0,0
48858,Travels with My Aunt,Graham Greene,"Greene, Graham",Gloria Emerson,"=""0143039008""","=""9780143039006""",5.0,Penguin Classics,Paperback,254,2004,1969,,2013/05/27,,,read,,,,1,0
13517758,The Testimony,James Smythe,"Smythe, James",,"=""0007427905""","=""9780007427901""",4.0,blue door,Paperback,362,2012,2012,,2013/05/27,,,read,,,,1,0
1043987,Metropolis,Thea von Harbou,"Harbou, Thea von",,"=""1592249787""","=""9781592249787""",4.0,Wildside Press,Paperback,236,2003,1925,,2013/04/26,,,read,,,,1,0
13707560,Naked Statistics: Stripping the Dread from the Data,Charles Wheelan,"Wheelan, Charles",,"=""0393071952""","=""9780393071955""",4.0,W. W. Norton & Company,Hardcover,260,2013,2012,,2013/04/25,,,read,,,,1,0
28202,The Metaphysical Club : A Story of Ideas in America,Louis Menand,"Menand, Louis",,"=""0007126905""","=""9780007126903""",0,Harpercollins Pb,Paperback,560,2002,2001,,2013/04/21,to-read,to-read (#39),to-read,,,,0,0
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,Basic Books,Paperback,777,1999,1979,,2013/04/21,to-read,to-read (#38),to-read,,,,0,0
2838386,Kuhn's 'The Structure of Scientific Revolutions': A Reader's Guide,John   Preston,"Preston, John",Thomas S. Kuhn,"=""0826493769""","=""9780826493767""",0,Continuum,Paperback,136,2008,2008,,2013/04/21,to-read,to-read (#37),to-read,,,,0,0
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,"Kuhn, Thomas S.",,"=""0226458083""","=""9780226458083""",4.0,University of Chicago Press,Paperback,226,1996,1962,,2013/04/21,,,read,,,,1,0
558194,Naive Set Theory (Undergraduate Texts in Mathematics),Paul R. Halmos,"Halmos, Paul R.",,"=""0387900926""","=""9780387900926""",5.0,Springer,Hardcover,111,1998,1960,,2013/04/21,,,read,,,,1,0
336258,Information Dashboard Design: The Effective Visual Commmunication of Data,Stephen Few,"Few, Stephen",,"=""0596100167""","=""9780596100162""",0,O'REILLY & ASSOCIATES,Paperback,211,2006,2010,,2013/04/21,to-read,to-read (#36),to-read,,,,0,0
22321,"All Tomorrow's Parties (Bridge, #3)",William Gibson,"Gibson, William",,"=""0425190447""","=""9780425190449""",5.0,Berkley Publishing Group,Mass Market Paperback,341,2003,1999,,2013/04/21,,,read,,,,1,0
22322,"Spook Country (Blue Ant, #2)",William Gibson,"Gibson, William",,"=""0399154302""","=""9780399154300""",5.0,Putnam Adult,Hardcover,371,2007,2007,,2013/04/21,,,read,,,,1,0
22325,"Idoru (Bridge, #2)",William Gibson,"Gibson, William",,"=""0425190455""","=""9780425190456""",5.0,Berkley Trade,Paperback,308,2003,1996,,2013/04/21,,,read,,,,1,0
154091,"Mona Lisa Overdrive (Sprawl, #3)",William Gibson,"Gibson, William",,"=""0553281747""","=""9780553281743""",5.0,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,308,1989,1988,,2013/04/21,,,read,,,,1,0
22200,"Count Zero (Sprawl, #2)",William Gibson,"Gibson, William",,"=""""","=""""",5.0,Ace Books,Paperback,308,2006,1986,,2013/04/21,,,read,,,,1,0
185796,Kingdom Come,J.G. Ballard,"Ballard, J.G.",,"=""0007232462""","=""9780007232468""",4.0,Fourth Estate,Hardcover,304,2006,2006,,2013/04/21,,,read,,,,1,0
262356,The Drowned World,J.G. Ballard,"Ballard, J.G.",Chris     Moore,"=""1857988833""","=""9781857988833""",5.0,Victor Gollancz,Paperback,176,1999,1962,,2013/04/21,,,read,,,,1,0
56674,Empire of the Sun,J.G. Ballard,"Ballard, J.G.",,"=""0743265238""","=""9780743265232""",5.0,PANTHER Granada Publishing,Paperback,351,1985,1984,,2013/04/21,,,read,,,,1,0
123471,I Am a Strange Loop,Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465030785""","=""9780465030781""",4.0,Basic Books,Hardcover,436,2007,2007,,2013/04/21,,,read,,,,1,0
8885824,Modernist Cuisine Boxset. The Art and Science of Cooking,Nathan Myhrvold,"Myhrvold, Nathan","Maxime Bilet, Chris            Young","=""0982761007""","=""9780982761007""",0,Taschen,Hardcover,2476,2011,2010,,2013/04/21,to-read,to-read (#35),to-read,,,,0,0
1051446,Irrationality,Stuart Sutherland,"Sutherland, Stuart",,"=""1905177070""","=""9781905177073""",5.0,Pinter & Martin Ltd,Paperback,256,2007,1992,,2013/04/21,,,read,,,,1,0
1786390,Consider a Spherical Cow: A Course in Environmental Problem Solving,John   Harte,"Harte, John",,"=""093570258X""","=""9780935702583""",0,University Science Books,Paperback,238,1988,1985,,2013/04/21,to-read,to-read (#34),to-read,,,,0,0
7733,Gulliver’s Travels,Jonathan Swift,"Swift, Jonathan",,"=""0141439491""","=""9780141439495""",5.0,Penguin,Paperback,306,2017,1726,,2013/04/21,,,read,,,,1,0
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,"Bourdain, Anthony",,"=""0060899220""","=""9780060899226""",0,Ecco/Harper Perennial,Paperback,312,2007,2000,,2013/04/21,to-read,to-read (#33),to-read,,,,0,0
33426,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",Michio Kaku,"Kaku, Michio",,"=""0192861891""","=""9780192861894""",0,Oxford Univ Pr (T),Paperback,359,1995,1994,,2013/04/21,to-read,to-read (#32),to-read,,,,0,0
31799,The Problems of Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""1421903679""","=""9781421903675""",0,Indypublish.Com,Paperback,116,2005,1912,,2013/04/21,to-read,to-read (#31),to-read,,,,0,0
6085696,The Life and Death of Democracy,John Keane,"Keane, John",,"=""0393058352""","=""9780393058352""",0,W. W. Norton & Company,Hardcover,992,2009,2009,,2013/04/21,to-read,to-read (#30),to-read,,,,0,0
299215,The Road to Serfdom,Friedrich A. Hayek,"Hayek, Friedrich A.",Milton Friedman,"=""0226320618""","=""9780226320618""",0,University of Chicago Press,Paperback,274,1994,1944,,2013/04/21,to-read,to-read (#29),to-read,,,,0,0
665134,The (Mis)Behavior of Markets,Benoît B. Mandelbrot,"Mandelbrot, Benoît B.",Richard L. Hudson,"=""0465043550""","=""9780465043552""",0,Basic Books,Hardcover,352,2004,1997,,2013/04/21,to-read,to-read (#28),to-read,,,,0,0
226665,The Psychology of Judgment and Decision Making,Scott Plous,"Plous, Scott",,"=""0070504776""","=""9780070504776""",0,McGraw-Hill,Paperback,302,1993,1993,,2013/04/21,to-read,to-read (#27),to-read,,,,0,0
12772563,"The End of Money: Counterfeiters, Preachers, Techies, Dreamers--and the Coming Cashless Society",David Wolman,"Wolman, David",,"=""0306818833""","=""9780306818837""",4.0,Da Capo Press,Hardcover,240,2012,2012,,2013/04/21,,,read,,,,1,0
904538,The Book of Tea,Kakuzō Okakura,"Okakura, Kakuzō",Elise Grilli,"=""0804800693""","=""9780804800693""",4.0,Tuttle,Hardcover,133,1989,1906,,2013/04/21,,,read,,,,1,0
436562,R.U.R.,Karel Čapek,"Čapek, Karel",,"=""""","=""""",3.0,"Dover Publications, Inc.",Paperback,58,2001,1920,,2013/04/21,,,read,,,,1,0
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",4.0,Penguin Books,Paperback,256,1993,1924,,2013/04/21,,,read,,,,1,0
5130,Island,Aldous Huxley,"Huxley, Aldous",,"=""0060085495""","=""9780060085490""",5.0,Harper Perennial Classics,Paperback,354,2002,1962,,2013/04/21,,,read,,,,1,0
9648,Keep the Aspidistra Flying,George Orwell,"Orwell, George",,"=""""","=""""",3.0,Penguin Books Ltd,Paperback,297,2000,1936,,2013/04/21,,,read,,,,1,0
109156,Molecular Gastronomy: Exploring the Science of Flavor (Arts and Traditions of the Table: Perspectives on Culinary History),Hervé This,"This, Hervé",,"=""023113312X""","=""9780231133128""",3.0,Columbia University Press,Hardcover,392,2006,2003,,2013/04/21,,,read,,,,1,0
5932254,Building a Meal: From Molecular Gastronomy to Culinary Constructivism,Hervé This,"This, Hervé",Malcolm DeBevoise,"=""0231144660""","=""9780231144667""",0,Columbia University Press,Hardcover,152,2009,2007,,2013/04/21,to-read,to-read (#26),to-read,,,,0,0
784148,Economics: A Very Short Introduction,Partha Dasgupta,"Dasgupta, Partha",,"=""0192853457""","=""9780192853455""",4.0,Oxford University Press,Paperback,172,2007,2007,,2013/04/21,,,read,,,,1,0
176905,Choice Theory: A Very Short Introduction,Michael Allingham,"Allingham, Michael",,"=""0192803034""","=""9780192803030""",3.0,Oxford University Press,Paperback,144,2002,2002,,2013/04/21,,,read,,,,1,0
703712,Logic: A Very Short Introduction,Graham Priest,"Priest, Graham",,"=""0192893203""","=""9780192893208""",4.0,Oxford University Press,Paperback,128,2001,2000,,2013/04/21,,,read,,,,1,0
74645,Mathematics: A Very Short Introduction,Timothy Gowers,"Gowers, Timothy",,"=""0192853619""","=""9780192853615""",5.0,Oxford University Press,Paperback,143,2002,2002,,2013/04/21,,,read,,,,1,0
7745031,"Zero History (Blue Ant, #3)",William Gibson,"Gibson, William",,"=""0399156828""","=""9780399156823""",5.0,G.P. Putnam's Sons,Hardcover,404,2010,2010,,2013/04/21,,,read,,,,1,0
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",4.0,William Morrow,Hardcover,268,2006,2005,,2013/04/21,,,read,,,,1,0
6098718,Wired for War: The Robotics Revolution and Conflict in the 21st Century,P.W. Singer,"Singer, P.W.",,"=""1594201986""","=""9781594201981""",4.0,Penguin Press,Hardcover,499,2009,2009,,2013/04/21,,,read,,,,1,0
7723797,Business Model Generation,Alexander Osterwalder,"Osterwalder, Alexander",Yves Pigneur,"=""2839906171""","=""9782839906173""",0,Alexander Osterwalder & Yves Pigneur,Paperback,273,2010,2010,,2013/04/21,to-read,to-read (#24),to-read,,,,0,0
13588189,Power Speed Endurance: A Skill-Based Approach to Endurance Training,Brian Mackenzie,"Mackenzie, Brian",Glen Cordoza,"=""1936608618""","=""9781936608614""",0,Victory Belt Publishing,Paperback,416,2012,2011,,2013/04/21,to-read,to-read (#23),to-read,,,,0,0
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,Dan Ariely,"Ariely, Dan",,"=""0061995037""","=""9780061995033""",0,Harper,Hardcover,334,2010,2010,,2013/04/20,to-read,to-read (#22),to-read,,,,0,0
41070,The Shockwave Rider,John Brunner,"Brunner, John",,"=""0345467175""","=""9780345467171""",0,Random House Worlds,Mass Market Paperback,288,1995,1975,,2013/04/20,to-read,to-read (#21),to-read,,,,0,0
62111,The Swiss Family Robinson,Johann David Wyss,"Wyss, Johann David","William Henry Giles Kingston, Scott McKowen, Arthur Pober","=""1402726023""","=""9781402726026""",5.0,Sterling,Hardcover,345,2006,1812,,2013/04/19,,,read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""""","=""""",4.0,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2013/04/19,,,read,,,,1,0
34053,Just So Stories,Rudyard Kipling,"Kipling, Rudyard",Jonathan Stroud,"=""0517266555""","=""9780517266557""",5.0,Gramercy Books,Hardcover,210,1978,1902,,2013/04/19,,,read,,,,1,0
5659,The Wind in the Willows,Kenneth Grahame,"Grahame, Kenneth",Gillian Avery,"=""0143039091""","=""9780143039099""",5.0,Penguin Books,Paperback,197,2005,1908,,2013/04/19,,,read,,,,1,0
19321,"The Tale of Peter Rabbit (World of Beatrix Potter, #1)",Beatrix Potter,"Potter, Beatrix",,"=""0723247706""","=""9780723247708""",5.0,Warne,Paperback,72,2002,1901,,2013/04/19,,,read,,,,1,0
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,"=""0525467564""","=""9780525467564""",5.0,Dutton Juvenile,Hardcover,161,2001,1926,,2013/04/19,,,read,,,,1,0
317333,Micromotives and Macrobehavior,Thomas C. Schelling,"Schelling, Thomas C.",,"=""0393329461""","=""9780393329469""",0,W. W. Norton & Company,Paperback,288,2006,1978,,2013/04/19,to-read,to-read (#20),to-read,,,,0,0
1081413,Super Crunchers: Why Thinking-by-Numbers Is the New Way to Be Smart,Ian Ayres,"Ayres, Ian",,"=""0553805401""","=""9780553805406""",0,Bantam,Hardcover,272,2007,2007,,2013/04/19,to-read,to-read (#19),to-read,,,,0,0
6899290,"Your Brain at Work: Strategies for Overcoming Distraction, Regaining Focus, and Working Smarter All Day Long",David Rock,"Rock, David",,"=""0061771295""","=""9780061771293""",0,Harper Business,Hardcover,246,2009,2009,,2013/04/19,to-read,to-read (#18),to-read,,,,0,0
22323,"Burning Chrome (Sprawl, #0)",William Gibson,"Gibson, William",Bruce Sterling,"=""0060539828""","=""9780060539825""",5.0,Eos,Paperback,204,2003,1986,,2013/04/19,,,read,,,,1,0
22326,"Virtual Light (Bridge, #1)",William Gibson,"Gibson, William",,"=""0140157727""","=""9780140157727""",5.0,Penguin Books Ltd,Paperback,304,1996,1993,,2013/04/19,,,read,,,,1,0
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,"Gibson, William",,"=""0425198685""","=""9780425198681""",5.0,Berkley Books,Mass Market Paperback,367,2005,2003,,2013/04/19,,,read,,,,1,0
547094,I Am Legend and Other Stories,Richard Matheson,"Matheson, Richard",,"=""031286504X""","=""9780312865047""",5.0,Orb Books,Paperback,317,1997,1954,,2013/04/19,,,read,,,,1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",5.0,Alfred A. Knopf,Hardcover,241,2006,2006,,2013/04/19,,,read,,,,1,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",4.0,Crown Publishers,Hardcover,480,2011,2011,,2013/04/19,,,read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",5.0,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,2013/04/19,,,read,,,,1,0
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",5.0,Puffin Books,Paperback,176,2005,1964,,2013/04/19,,,read,,,,1,0
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""""","=""""",0,Signet Book,Mass Market Paperback,704,1996,1943,,2013/04/19,to-read,to-read (#17),to-read,,,,0,0
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452011876""","=""9780452011878""",0,Plume,Paperback,1168,1999,1957,,2013/04/19,to-read,to-read (#16),to-read,,,,0,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",4.0,HarperCollins Publishers,Paperback,206,2005,1950,,2013/04/19,,,read,,,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",5.0,Penguin,Paperback,368,1995,1955,,2013/04/19,,,read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",4.0,Simon & Schuster ,Paperback,453,2004,1961,,2013/04/19,,,read,,,,1,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",5.0,Penguin Group (USA),Paperback,239,2000,1871,,2013/04/19,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5.0,New American Library,Mass Market Paperback,328,1950,1948,,2013/04/19,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4.0,Penguin Books ,Paperback,182,1999,1954,,2013/04/19,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",3.0,Back Bay Books,Paperback,277,2001,1951,,2013/04/19,,,read,,,,1,0
13530973,Antifragile: Things That Gain from Disorder,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""1400067820""","=""9781400067824""",0,Random House,Hardcover,426,2012,2012,,2013/04/19,to-read,to-read (#15),to-read,,,,0,0
6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0060889578""","=""9780060889579""",5.0,William Morrow,Hardcover,270,2009,2009,,2013/04/19,,,read,,,,1,0
13588394,The Signal and the Noise: Why So Many Predictions Fail—But Some Don't,Nate Silver,"Silver, Nate",,"=""159420411X""","=""9781594204111""",0,Penguin,Hardcover,544,2012,2012,,2013/04/19,to-read,to-read (#14),to-read,,,,0,0
23425,Status Anxiety (Vintage International),Alain de Botton,"Botton, Alain de",,"=""0375725350""","=""9780375725357""",0,Vintage,Paperback,306,2005,2004,,2013/04/19,to-read,to-read (#13),to-read,,,,0,0
